,date,unix,open,high,low,close,volume
11864,2019-09-21 03:00 PM,1569078000,10027.0,10092.0,10026.27,10073.08,764852.04
11865,2019-09-21 04:00 PM,1569081600,10073.08,10090.0,10017.0,10034.0,1388871.83
11866,2019-09-21 05:00 PM,1569085200,10034.0,10038.0,9987.0,10000.06,540174.97
11867,2019-09-21 06:00 PM,1569088800,10000.06,10026.0,9996.31,10025.0,473505.61
11868,2019-09-21 07:00 PM,1569092400,10025.0,10042.0,10011.0,10042.0,277844.89
11869,2019-09-21 08:00 PM,1569096000,10042.0,10053.0,9987.0,9993.4,1477190.52
11870,2019-09-21 09:00 PM,1569099600,9993.4,10015.0,9985.0,10005.02,685937.68
11871,2019-09-21 10:00 PM,1569103200,10005.02,10037.0,9980.0,10021.64,467766.59
11872,2019-09-21 11:00 PM,1569106800,10021.64,10037.0,10012.0,10013.0,172424.49
11873,2019-09-22 12:00 AM,1569110400,10013.0,10029.13,9966.0,9977.1,1457173.46
11874,2019-09-22 01:00 AM,1569114000,9977.1,9988.6,9893.3,9924.13,4487307.81
11875,2019-09-22 02:00 AM,1569117600,9924.13,9964.0,9906.0,9945.8,445121.94
11876,2019-09-22 03:00 AM,1569121200,9945.8,9946.0,9901.0,9901.0,216404.76
11877,2019-09-22 04:00 AM,1569124800,9901.0,9919.2,9880.7,9916.67,959906.28
11878,2019-09-22 05:00 AM,1569128400,9916.67,9989.0,9906.7,9965.15,685520.66
11879,2019-09-22 06:00 AM,1569132000,9965.15,9981.1,9949.6,9953.8,362768.66
11880,2019-09-22 07:00 AM,1569135600,9953.8,10077.0,9939.2,10047.0,3956813.81
11881,2019-09-22 08:00 AM,1569139200,10047.0,10105.0,10035.0,10044.0,1544513.3
11882,2019-09-22 09:00 AM,1569142800,10044.0,10045.0,9999.1,10034.0,1256881.59
11883,2019-09-22 10:00 AM,1569146400,10034.0,10053.0,10009.0,10017.0,602972.25
11884,2019-09-22 11:00 AM,1569150000,10017.0,10049.0,10006.0,10020.82,583189.43
11885,2019-09-22 12:00 PM,1569153600,10020.82,10068.0,10020.82,10057.0,928832.77
11886,2019-09-22 01:00 PM,1569157200,10057.0,10073.0,9955.0,9999.94,1458572.86
11887,2019-09-22 02:00 PM,1569160800,9999.94,10022.0,9971.5,10013.0,802030.97
11888,2019-09-22 03:00 PM,1569164400,10013.0,10018.0,9981.5,9999.94,188355.39
11889,2019-09-22 04:00 PM,1569168000,9999.94,10050.0,9988.3,10031.0,935397.18
11890,2019-09-22 05:00 PM,1569171600,10031.0,10041.0,10000.0,10015.0,488596.21
11891,2019-09-22 06:00 PM,1569175200,10015.0,10015.0,9971.0,9993.7,425532.61
11892,2019-09-22 07:00 PM,1569178800,9993.7,10015.37,9989.9,10005.76,330000.23
11893,2019-09-22 08:00 PM,1569182400,10005.76,10062.0,9996.4,10036.0,1421412.32
11894,2019-09-22 09:00 PM,1569186000,10036.0,10088.0,10019.0,10085.0,1961222.88
11895,2019-09-22 10:00 PM,1569189600,10085.0,10093.0,10047.0,10071.0,1486022.8
11896,2019-09-22 11:00 PM,1569193200,10071.0,10098.0,10051.07,10055.0,539042.38
11897,2019-09-23 12:00 AM,1569196800,10055.0,10077.0,9977.0,10010.0,3302857.4
11898,2019-09-23 01:00 AM,1569200400,10010.0,10030.0,9984.2,10008.0,425251.04
11899,2019-09-23 02:00 AM,1569204000,10008.0,10020.56,9986.0,9988.1,176157.32
11900,2019-09-23 03:00 AM,1569207600,9988.1,10000.0,9964.5,10000.0,1854883.89
11901,2019-09-23 04:00 AM,1569211200,10000.0,10005.0,9981.0,9998.4,465475.94
11902,2019-09-23 05:00 AM,1569214800,9998.4,9998.5,9961.2,9973.0,215983.89
11903,2019-09-23 06:00 AM,1569218400,9973.0,9973.0,9887.1,9933.9,2991359.56
11904,2019-09-23 07:00 AM,1569222000,9933.9,9943.9,9911.8,9920.1,914500.35
11905,2019-09-23 08:00 AM,1569225600,9920.1,9969.4,9920.1,9956.7,1293578.69
11906,2019-09-23 09:00 AM,1569229200,9956.7,9990.89,9956.7,9977.8,343366.09
11907,2019-09-23 10:00 AM,1569232800,9977.8,9977.8,9934.9,9948.91,228001.57
11908,2019-09-23 11:00 AM,1569236400,9948.91,9961.1,9924.8,9924.9,1115738.19
11909,2019-09-23 12:00 PM,1569240000,9924.9,9968.5,9884.9,9940.07,1812332.1
11910,2019-09-23 01:00 PM,1569243600,9940.07,9951.3,9906.0,9918.2,1037953.73
11911,2019-09-23 02:00 PM,1569247200,9918.2,9980.0,9712.0,9926.2,13939502.39
11912,2019-09-23 03:00 PM,1569250800,9926.2,9977.0,9870.89,9892.5,1418336.64
11913,2019-09-23 04:00 PM,1569254400,9892.5,9900.9,9790.7,9823.4,2608159.39
11914,2019-09-23 05:00 PM,1569258000,9823.4,9848.18,9796.0,9803.9,1609924.92
11915,2019-09-23 06:00 PM,1569261600,9803.9,9855.0,9802.0,9850.1,656694.9
11916,2019-09-23 07:00 PM,1569265200,9850.1,9853.0,9812.2,9817.08,921420.75
11917,2019-09-23 08:00 PM,1569268800,9817.08,9844.6,9775.0,9785.0,1006680.47
11918,2019-09-23 09:00 PM,1569272400,9785.0,9835.9,9650.0,9767.0,8320407.8
11919,2019-09-23 10:00 PM,1569276000,9767.0,9767.0,9610.3,9722.0,5471926.48
11920,2019-09-23 11:00 PM,1569279600,9722.0,9745.0,9682.9,9702.6,1839017.07
11921,2019-09-24 12:00 AM,1569283200,9702.6,9752.3,9612.9,9749.0,2401541.18
11922,2019-09-24 01:00 AM,1569286800,9749.0,9783.6,9731.0,9734.0,1694178.78
11923,2019-09-24 02:00 AM,1569290400,9734.0,9764.7,9698.0,9724.9,817437.91
11924,2019-09-24 03:00 AM,1569294000,9724.9,9746.5,9682.2,9722.19,1305513.71
11925,2019-09-24 04:00 AM,1569297600,9722.19,9750.4,9693.4,9727.1,627920.7
11926,2019-09-24 05:00 AM,1569301200,9727.1,9768.4,9725.0,9764.6,722852.82
11927,2019-09-24 06:00 AM,1569304800,9764.6,9795.0,9749.0,9749.0,1253006.68
11928,2019-09-24 07:00 AM,1569308400,9749.0,9769.0,9727.8,9758.6,1103061.23
11929,2019-09-24 08:00 AM,1569312000,9758.6,9760.0,9688.5,9728.5,6599679.0
11930,2019-09-24 09:00 AM,1569315600,9728.5,9750.0,9684.7,9741.1,1307248.64
11931,2019-09-24 10:00 AM,1569319200,9741.1,9750.0,9722.8,9744.6,785898.35
11932,2019-09-24 11:00 AM,1569322800,9744.6,9778.2,9712.9,9726.8,2854589.94
11933,2019-09-24 12:00 PM,1569326400,9726.8,9733.2,9666.9,9692.0,1391901.88
11934,2019-09-24 01:00 PM,1569330000,9692.0,9692.0,9601.0,9640.51,4549032.61
11935,2019-09-24 02:00 PM,1569333600,9640.51,9647.9,9522.4,9530.1,7696326.93
11936,2019-09-24 03:00 PM,1569337200,9530.1,9588.9,9429.0,9531.4,19388533.3
11937,2019-09-24 04:00 PM,1569340800,9531.4,9608.0,9490.0,9513.2,3779402.35
11938,2019-09-24 05:00 PM,1569344400,9513.2,9528.0,9470.0,9495.81,1431636.48
11939,2019-09-24 06:00 PM,1569348000,9495.81,9500.2,8624.6,8625.4,72092829.77
11940,2019-09-24 07:00 PM,1569351600,8625.4,8776.2,8100.0,8559.4,104362232.22
11941,2019-09-24 08:00 PM,1569355200,8559.4,8705.0,8288.1,8618.0,44129378.22
11942,2019-09-24 09:00 PM,1569358800,8618.0,8770.0,8552.9,8680.0,11297042.41
11943,2019-09-24 10:00 PM,1569362400,8680.0,8770.0,8656.2,8699.2,7964101.54
11944,2019-09-24 11:00 PM,1569366000,8699.2,8800.0,8510.0,8538.7,8429887.32
11945,2019-09-25 12:00 AM,1569369600,8538.7,8773.6,8535.0,8717.7,5182268.18
11946,2019-09-25 01:00 AM,1569373200,8717.7,8770.0,8672.2,8735.3,3141248.11
11947,2019-09-25 02:00 AM,1569376800,8735.3,8772.5,8598.0,8613.0,7655492.82
11948,2019-09-25 03:00 AM,1569380400,8613.0,8654.0,8578.9,8596.9,1911350.7
11949,2019-09-25 04:00 AM,1569384000,8596.9,8628.9,8457.9,8543.9,6238242.85
11950,2019-09-25 05:00 AM,1569387600,8543.9,8549.88,8487.2,8520.1,4468040.79
11951,2019-09-25 06:00 AM,1569391200,8520.1,8565.0,8493.5,8496.2,3327673.91
11952,2019-09-25 07:00 AM,1569394800,8496.2,8507.2,8339.0,8359.95,9031435.24
11953,2019-09-25 08:00 AM,1569398400,8359.95,8428.4,8266.0,8300.1,6655734.36
11954,2019-09-25 09:00 AM,1569402000,8300.1,8438.2,8289.9,8438.2,3351679.13
11955,2019-09-25 10:00 AM,1569405600,8438.2,8495.0,8400.0,8454.9,2316275.31
11956,2019-09-25 11:00 AM,1569409200,8454.9,8465.0,8328.2,8369.1,2762351.78
11957,2019-09-25 12:00 PM,1569412800,8369.1,8399.2,8281.8,8346.6,9957468.14
11958,2019-09-25 01:00 PM,1569416400,8346.6,8482.0,8332.2,8441.55,4027376.17
11959,2019-09-25 02:00 PM,1569420000,8441.55,8517.0,8413.3,8417.7,4696497.5
11960,2019-09-25 03:00 PM,1569423600,8417.7,8474.9,8326.0,8337.9,2978462.0
11961,2019-09-25 04:00 PM,1569427200,8337.9,8400.0,8262.0,8392.2,5001593.16
11962,2019-09-25 05:00 PM,1569430800,8392.2,8459.0,8370.0,8419.6,2435964.64
11963,2019-09-25 06:00 PM,1569434400,8419.6,8444.9,8350.71,8381.0,1334991.28
11964,2019-09-25 07:00 PM,1569438000,8381.0,8411.5,8358.2,8395.0,2072748.75
11965,2019-09-25 08:00 PM,1569441600,8395.0,8573.0,8390.0,8555.8,5496810.02
11966,2019-09-25 09:00 PM,1569445200,8555.8,8633.0,8511.21,8625.1,4024180.48
11967,2019-09-25 10:00 PM,1569448800,8625.1,8680.0,8473.7,8475.37,5456378.27
11968,2019-09-25 11:00 PM,1569452400,8475.37,8495.5,8364.7,8475.3,4683393.77
11969,2019-09-26 12:00 AM,1569456000,8475.3,8487.5,8405.0,8408.8,2908095.24
11970,2019-09-26 01:00 AM,1569459600,8408.8,8440.0,8375.5,8377.5,1206856.37
11971,2019-09-26 02:00 AM,1569463200,8377.5,8410.2,8327.0,8399.3,4670030.42
11972,2019-09-26 03:00 AM,1569466800,8399.3,8426.6,8367.0,8384.3,1672397.37
11973,2019-09-26 04:00 AM,1569470400,8384.3,8407.3,8368.0,8383.0,511067.36
11974,2019-09-26 05:00 AM,1569474000,8383.0,8447.17,8383.0,8410.6,914471.87
11975,2019-09-26 06:00 AM,1569477600,8410.6,8456.9,8410.5,8412.07,1126510.5
11976,2019-09-26 07:00 AM,1569481200,8412.07,8429.71,8388.0,8396.8,941600.98
11977,2019-09-26 08:00 AM,1569484800,8396.8,8449.0,8388.3,8440.53,2388573.44
11978,2019-09-26 09:00 AM,1569488400,8440.53,8493.07,8426.9,8470.1,1146098.0
11979,2019-09-26 10:00 AM,1569492000,8470.1,8475.1,8436.6,8474.0,672433.87
11980,2019-09-26 11:00 AM,1569495600,8474.0,8474.0,8411.1,8411.2,1539351.28
11981,2019-09-26 12:00 PM,1569499200,8411.2,8460.0,8411.2,8448.9,600228.38
11982,2019-09-26 01:00 PM,1569502800,8448.9,8454.8,8104.2,8285.9,18965315.11
11983,2019-09-26 02:00 PM,1569506400,8285.9,8432.6,8145.9,8214.9,10707327.11
11984,2019-09-26 03:00 PM,1569510000,8214.9,8256.9,7900.0,7958.2,22637770.29
11985,2019-09-26 04:00 PM,1569513600,7958.2,8067.0,7796.6,7990.0,25921485.33
11986,2019-09-26 05:00 PM,1569517200,7990.0,8039.9,7910.2,7972.2,10703649.82
11987,2019-09-26 06:00 PM,1569520800,7972.2,8190.0,7960.0,8156.3,7036595.97
11988,2019-09-26 07:00 PM,1569524400,8156.3,8164.1,8081.0,8156.0,2514262.36
11989,2019-09-26 08:00 PM,1569528000,8156.0,8190.0,8112.1,8126.1,1794977.82
11990,2019-09-26 09:00 PM,1569531600,8126.1,8134.1,8057.0,8115.05,1664325.97
11991,2019-09-26 10:00 PM,1569535200,8115.05,8172.0,8065.48,8166.07,1216972.62
11992,2019-09-26 11:00 PM,1569538800,8166.07,8180.7,8090.5,8105.9,1720071.22
11993,2019-09-27 12:00 AM,1569542400,8105.9,8136.1,8000.0,8007.3,1878957.08
11994,2019-09-27 01:00 AM,1569546000,8007.3,8050.81,7974.22,8049.8,1772095.2
11995,2019-09-27 02:00 AM,1569549600,8049.8,8061.0,8013.8,8034.93,446248.88
11996,2019-09-27 03:00 AM,1569553200,8034.93,8088.0,8034.93,8054.9,1099335.84
11997,2019-09-27 04:00 AM,1569556800,8054.9,8077.7,8019.1,8033.7,521994.04
11998,2019-09-27 05:00 AM,1569560400,8033.7,8033.7,8000.0,8014.13,514303.57
11999,2019-09-27 06:00 AM,1569564000,8014.13,8067.5,8014.13,8067.5,882478.28
12000,2019-09-27 07:00 AM,1569567600,8067.5,8126.1,8067.5,8090.84,1724777.46
12001,2019-09-27 08:00 AM,1569571200,8090.84,8171.5,8090.8,8104.51,1273594.48
12002,2019-09-27 09:00 AM,1569574800,8104.51,8113.0,8070.0,8083.7,1520373.86
12003,2019-09-27 10:00 AM,1569578400,8083.7,8120.0,8062.3,8093.1,1628899.73
12004,2019-09-27 11:00 AM,1569582000,8093.1,8094.6,8000.0,8021.2,3126745.56
12005,2019-09-27 12:00 PM,1569585600,8021.2,8071.5,7978.2,8032.2,4836562.15
12006,2019-09-27 01:00 PM,1569589200,8032.2,8078.8,8019.1,8036.7,1602047.51
12007,2019-09-27 02:00 PM,1569592800,8036.7,8139.0,7979.7,8013.4,5005439.72
12008,2019-09-27 03:00 PM,1569596400,8013.4,8064.56,7906.3,8023.0,8824933.16
12009,2019-09-27 04:00 PM,1569600000,8023.0,8083.7,7944.16,8054.1,4223563.77
12010,2019-09-27 05:00 PM,1569603600,8054.1,8089.9,7952.42,8067.4,5881960.19
12011,2019-09-27 06:00 PM,1569607200,8067.4,8092.0,8052.5,8061.4,635160.91
12012,2019-09-27 07:00 PM,1569610800,8061.4,8110.8,8035.0,8035.0,1716482.69
12013,2019-09-27 08:00 PM,1569614400,8035.0,8133.9,8017.0,8088.1,1563624.86
12014,2019-09-27 09:00 PM,1569618000,8088.1,8296.5,8079.3,8248.0,5419248.83
12015,2019-09-27 10:00 PM,1569621600,8248.0,8309.8,8211.6,8220.7,2619027.88
12016,2019-09-27 11:00 PM,1569625200,8220.7,8224.8,8184.0,8213.4,1490790.47
12017,2019-09-28 12:00 AM,1569628800,8213.4,8249.9,8199.1,8231.38,892144.01
12018,2019-09-28 01:00 AM,1569632400,8231.38,8231.38,8186.6,8196.1,630761.77
12019,2019-09-28 02:00 AM,1569636000,8196.1,8206.0,8156.2,8206.0,791916.78
12020,2019-09-28 03:00 AM,1569639600,8206.0,8211.5,8182.6,8200.0,520438.78
12021,2019-09-28 04:00 AM,1569643200,8200.0,8215.0,8192.8,8211.9,166247.93
12022,2019-09-28 05:00 AM,1569646800,8211.9,8212.0,8184.5,8189.5,364346.73
12023,2019-09-28 06:00 AM,1569650400,8189.5,8201.2,8175.14,8192.08,749743.18
12024,2019-09-28 07:00 AM,1569654000,8192.08,8258.8,8191.6,8258.7,1259310.92
12025,2019-09-28 08:00 AM,1569657600,8258.7,8264.9,8216.1,8216.94,307264.35
12026,2019-09-28 09:00 AM,1569661200,8216.94,8262.1,8216.1,8262.02,1274687.83
12027,2019-09-28 10:00 AM,1569664800,8262.02,8292.0,8204.47,8219.3,813305.34
12028,2019-09-28 11:00 AM,1569668400,8219.3,8219.3,8165.0,8178.6,1100531.92
12029,2019-09-28 12:00 PM,1569672000,8178.6,8178.7,8090.0,8114.2,3146098.74
12030,2019-09-28 01:00 PM,1569675600,8114.2,8148.0,8055.7,8148.0,2216678.61
12031,2019-09-28 02:00 PM,1569679200,8148.0,8156.0,8096.0,8110.0,5009927.01
12032,2019-09-28 03:00 PM,1569682800,8110.0,8119.1,8032.1,8112.0,3142973.17
12033,2019-09-28 04:00 PM,1569686400,8112.0,8172.0,8081.9,8138.1,2460987.31
12034,2019-09-28 05:00 PM,1569690000,8138.1,8192.2,8133.8,8184.0,543889.74
12035,2019-09-28 06:00 PM,1569693600,8184.0,8218.0,8162.7,8172.85,883845.02
12036,2019-09-28 07:00 PM,1569697200,8172.85,8190.0,8139.59,8188.3,876278.82
12037,2019-09-28 08:00 PM,1569700800,8188.3,8218.0,8161.0,8194.5,592385.72
12038,2019-09-28 09:00 PM,1569704400,8194.5,8197.8,8165.0,8165.1,453957.7
12039,2019-09-28 10:00 PM,1569708000,8165.1,8390.0,8089.1,8175.0,14603224.67
12040,2019-09-28 11:00 PM,1569711600,8175.0,8257.9,8165.2,8238.2,1801551.9
12041,2019-09-29 12:00 AM,1569715200,8238.2,8260.2,8205.1,8233.93,634301.32
12042,2019-09-29 01:00 AM,1569718800,8233.93,8242.0,8206.8,8207.4,344364.07
12043,2019-09-29 02:00 AM,1569722400,8207.4,8217.0,8191.9,8192.1,574022.39
12044,2019-09-29 03:00 AM,1569726000,8192.1,8197.4,8161.0,8164.7,796182.23
12045,2019-09-29 04:00 AM,1569729600,8164.7,8175.0,8138.5,8151.1,808961.31
12046,2019-09-29 05:00 AM,1569733200,8151.1,8169.0,8137.3,8149.9,879217.27
12047,2019-09-29 06:00 AM,1569736800,8149.9,8150.0,8115.1,8115.2,976371.69
12048,2019-09-29 07:00 AM,1569740400,8115.2,8130.0,8079.0,8120.6,1194604.7
12049,2019-09-29 08:00 AM,1569744000,8120.6,8149.6,8120.6,8123.0,912959.02
12050,2019-09-29 09:00 AM,1569747600,8123.0,8149.7,8104.0,8125.9,588334.77
12051,2019-09-29 10:00 AM,1569751200,8125.9,8133.0,8090.0,8100.9,1257315.6
12052,2019-09-29 11:00 AM,1569754800,8100.9,8129.1,8057.3,8109.94,1520797.16
12053,2019-09-29 12:00 PM,1569758400,8109.94,8109.94,7930.0,8021.8,6182321.58
12054,2019-09-29 01:00 PM,1569762000,8021.8,8069.0,7994.0,8030.6,3352543.97
12055,2019-09-29 02:00 PM,1569765600,8030.6,8071.09,8001.0,8008.9,1497708.84
12056,2019-09-29 03:00 PM,1569769200,8008.9,8016.5,7930.7,7984.9,7883986.78
12057,2019-09-29 04:00 PM,1569772800,7984.9,8095.38,7950.4,8058.0,3981628.41
12058,2019-09-29 05:00 PM,1569776400,8058.0,8060.0,8019.0,8022.19,763338.25
12059,2019-09-29 06:00 PM,1569780000,8022.19,8046.8,7984.0,8009.2,621376.31
12060,2019-09-29 07:00 PM,1569783600,8009.2,8033.0,7960.0,7985.0,2794576.49
12061,2019-09-29 08:00 PM,1569787200,7985.0,8050.6,7959.5,8035.7,4027637.36
12062,2019-09-29 09:00 PM,1569790800,8035.7,8128.0,8015.8,8078.7,4769549.36
12063,2019-09-29 10:00 PM,1569794400,8078.7,8163.76,8060.4,8120.3,1916531.0
12064,2019-09-29 11:00 PM,1569798000,8120.3,8134.8,8067.7,8090.0,1175400.73
12065,2019-09-30 12:00 AM,1569801600,8090.0,8097.0,8023.0,8053.7,636787.58
12066,2019-09-30 01:00 AM,1569805200,8053.7,8053.7,8013.0,8044.9,781562.68
12067,2019-09-30 02:00 AM,1569808800,8044.9,8049.9,8006.0,8019.0,896141.5
12068,2019-09-30 03:00 AM,1569812400,8019.0,8028.3,7992.9,8019.31,410272.17
12069,2019-09-30 04:00 AM,1569816000,8019.31,8019.31,7733.3,7858.3,19047671.06
12070,2019-09-30 05:00 AM,1569819600,7858.3,7898.0,7805.7,7827.8,4921733.94
12071,2019-09-30 06:00 AM,1569823200,7827.8,7848.38,7747.5,7772.2,4767594.12
12072,2019-09-30 07:00 AM,1569826800,7772.2,7849.9,7768.0,7829.0,1600934.43
12073,2019-09-30 08:00 AM,1569830400,7829.0,7930.0,7811.0,7899.9,3896136.4
12074,2019-09-30 09:00 AM,1569834000,7899.9,8072.0,7871.9,8040.9,5729558.72
12075,2019-09-30 10:00 AM,1569837600,8040.9,8156.0,8021.4,8079.7,7194523.09
12076,2019-09-30 11:00 AM,1569841200,8079.7,8131.9,8052.35,8073.9,2710888.56
12077,2019-09-30 12:00 PM,1569844800,8073.9,8085.8,8022.9,8043.7,1205044.08
12078,2019-09-30 01:00 PM,1569848400,8043.7,8249.0,8039.93,8164.7,9271295.6
12079,2019-09-30 02:00 PM,1569852000,8164.7,8301.0,8143.5,8251.9,3734775.77
12080,2019-09-30 03:00 PM,1569855600,8251.9,8350.0,8251.9,8337.5,7644643.79
12081,2019-09-30 04:00 PM,1569859200,8337.5,8385.0,8290.7,8309.9,2414057.55
12082,2019-09-30 05:00 PM,1569862800,8309.9,8318.6,8247.5,8276.8,2747803.93
12083,2019-09-30 06:00 PM,1569866400,8276.8,8335.3,8276.0,8310.1,1070137.16
12084,2019-09-30 07:00 PM,1569870000,8310.1,8314.4,8282.9,8312.1,573000.78
12085,2019-09-30 08:00 PM,1569873600,8312.1,8312.1,8186.0,8259.94,3041911.99
12086,2019-09-30 09:00 PM,1569877200,8259.94,8317.3,8213.0,8284.26,1757605.73
12087,2019-09-30 10:00 PM,1569880800,8284.26,8328.14,8252.5,8270.2,764578.88
12088,2019-09-30 11:00 PM,1569884400,8270.2,8339.8,8270.2,8331.14,1020635.8
12089,2019-10-01 12:00 AM,1569888000,8331.14,8357.4,8235.5,8246.5,1513774.68
12090,2019-10-01 01:00 AM,1569891600,8246.5,8344.0,8228.0,8316.0,1433114.43
12091,2019-10-01 02:00 AM,1569895200,8316.0,8469.8,8312.4,8456.2,5423935.32
12092,2019-10-01 03:00 AM,1569898800,8456.2,8539.3,8445.0,8446.8,4950837.63
12093,2019-10-01 04:00 AM,1569902400,8446.8,8522.2,8441.1,8479.8,2496639.61
12094,2019-10-01 05:00 AM,1569906000,8479.8,8507.0,8433.17,8473.2,3828886.98
12095,2019-10-01 06:00 AM,1569909600,8473.2,8473.2,8400.0,8434.1,1905669.03
12096,2019-10-01 07:00 AM,1569913200,8434.1,8468.3,8399.9,8455.8,850277.36
12097,2019-10-01 08:00 AM,1569916800,8455.8,8460.0,8394.0,8418.0,904594.14
12098,2019-10-01 09:00 AM,1569920400,8418.0,8424.3,8343.86,8365.9,1151438.72
12099,2019-10-01 10:00 AM,1569924000,8365.9,8432.01,8350.0,8357.3,1938284.57
12100,2019-10-01 11:00 AM,1569927600,8357.3,8397.5,8334.3,8397.5,524920.48
12101,2019-10-01 12:00 PM,1569931200,8397.5,8465.0,8350.1,8363.1,1646866.98
12102,2019-10-01 01:00 PM,1569934800,8363.1,8419.8,8323.2,8392.8,1528244.75
12103,2019-10-01 02:00 PM,1569938400,8392.8,8406.0,8364.0,8377.8,775309.18
12104,2019-10-01 03:00 PM,1569942000,8377.8,8411.1,8347.6,8408.2,1471898.46
12105,2019-10-01 04:00 PM,1569945600,8408.2,8499.0,8370.0,8474.7,2131448.19
12106,2019-10-01 05:00 PM,1569949200,8474.7,8536.0,8279.8,8315.0,6700882.48
12107,2019-10-01 06:00 PM,1569952800,8315.0,8364.86,8282.0,8330.0,1298488.23
12108,2019-10-01 07:00 PM,1569956400,8330.0,8337.8,8277.0,8337.8,1016626.24
12109,2019-10-01 08:00 PM,1569960000,8337.8,8442.5,8310.7,8392.4,1245027.25
12110,2019-10-01 09:00 PM,1569963600,8392.4,8437.4,8319.9,8332.8,1559982.97
12111,2019-10-01 10:00 PM,1569967200,8332.8,8390.3,8310.7,8367.46,2063536.05
12112,2019-10-01 11:00 PM,1569970800,8367.46,8399.9,8305.0,8334.9,688448.68
12113,2019-10-02 12:00 AM,1569974400,8334.9,8364.9,8305.0,8329.3,529500.92
12114,2019-10-02 01:00 AM,1569978000,8329.3,8364.7,8314.2,8325.0,394275.08
12115,2019-10-02 02:00 AM,1569981600,8325.0,8343.0,8277.4,8291.3,948534.22
12116,2019-10-02 03:00 AM,1569985200,8291.3,8298.0,8239.8,8283.1,1614462.03
12117,2019-10-02 04:00 AM,1569988800,8283.1,8293.9,8228.0,8244.7,1347697.76
12118,2019-10-02 05:00 AM,1569992400,8244.7,8251.4,8193.0,8195.39,2466612.41
12119,2019-10-02 06:00 AM,1569996000,8195.39,8250.0,8195.39,8234.1,643343.14
12120,2019-10-02 07:00 AM,1569999600,8234.1,8274.9,8234.1,8241.3,478787.86
12121,2019-10-02 08:00 AM,1570003200,8241.3,8308.5,8240.0,8275.89,481577.2
12122,2019-10-02 09:00 AM,1570006800,8275.89,8291.8,8255.6,8270.16,203340.13
12123,2019-10-02 10:00 AM,1570010400,8270.16,8281.8,8247.3,8275.0,430703.76
12124,2019-10-02 11:00 AM,1570014000,8275.0,8324.1,8259.3,8303.8,779044.5
12125,2019-10-02 12:00 PM,1570017600,8303.8,8337.0,8250.0,8258.0,1485138.45
12126,2019-10-02 01:00 PM,1570021200,8258.0,8294.8,8232.6,8243.8,1198345.08
12127,2019-10-02 02:00 PM,1570024800,8243.8,8283.8,8233.6,8272.74,926080.07
12128,2019-10-02 03:00 PM,1570028400,8272.74,8282.9,8242.6,8260.2,335277.32
12129,2019-10-02 04:00 PM,1570032000,8260.2,8300.0,8250.0,8261.9,831829.52
12130,2019-10-02 05:00 PM,1570035600,8261.9,8264.0,8224.7,8261.7,1344375.78
12131,2019-10-02 06:00 PM,1570039200,8261.7,8314.4,8258.2,8266.43,5717940.04
12132,2019-10-02 07:00 PM,1570042800,8266.43,8299.6,8266.4,8299.0,673869.13
12133,2019-10-02 08:00 PM,1570046400,8299.0,8310.0,8257.6,8261.0,765021.65
12134,2019-10-02 09:00 PM,1570050000,8261.0,8299.8,8260.0,8299.1,581833.05
12135,2019-10-02 10:00 PM,1570053600,8299.1,8324.8,8275.31,8313.2,494776.58
12136,2019-10-02 11:00 PM,1570057200,8313.2,8420.0,8311.8,8414.88,3898585.28
12137,2019-10-03 12:00 AM,1570060800,8414.88,8440.0,8364.0,8370.36,711600.54
12138,2019-10-03 01:00 AM,1570064400,8370.36,8398.0,8356.84,8375.4,1447389.93
12139,2019-10-03 02:00 AM,1570068000,8375.4,8394.8,8375.3,8384.9,246676.25
12140,2019-10-03 03:00 AM,1570071600,8384.9,8385.0,8364.0,8368.95,563111.04
12141,2019-10-03 04:00 AM,1570075200,8368.95,8406.6,8368.94,8370.8,1538160.49
12142,2019-10-03 05:00 AM,1570078800,8370.8,8375.0,8326.76,8327.4,747373.27
12143,2019-10-03 06:00 AM,1570082400,8327.4,8345.0,8310.2,8310.2,418083.27
12144,2019-10-03 07:00 AM,1570086000,8310.2,8315.2,8239.3,8301.9,2117214.92
12145,2019-10-03 08:00 AM,1570089600,8301.9,8326.0,8288.74,8322.0,1137042.32
12146,2019-10-03 09:00 AM,1570093200,8322.0,8328.8,8291.1,8304.6,1755668.59
12147,2019-10-03 10:00 AM,1570096800,8304.6,8304.7,8223.0,8245.2,944317.66
12148,2019-10-03 11:00 AM,1570100400,8245.2,8264.4,8231.41,8254.5,664468.51
12149,2019-10-03 12:00 PM,1570104000,8254.5,8278.8,8241.8,8266.07,793122.87
12150,2019-10-03 01:00 PM,1570107600,8266.07,8274.4,8235.21,8250.05,669634.39
12151,2019-10-03 02:00 PM,1570111200,8250.05,8250.05,8084.1,8139.36,8559035.36
12152,2019-10-03 03:00 PM,1570114800,8139.36,8170.0,8110.3,8150.0,1174274.93
12153,2019-10-03 04:00 PM,1570118400,8150.0,8234.8,8135.0,8202.2,1774810.51
12154,2019-10-03 05:00 PM,1570122000,8202.2,8204.49,8155.0,8174.2,657115.98
12155,2019-10-03 06:00 PM,1570125600,8174.2,8174.4,8159.0,8161.6,339118.03
12156,2019-10-03 07:00 PM,1570129200,8161.6,8185.0,8118.0,8182.8,1072117.21
